10.290, 10.282, 7.997, 9.910, 2081.000, 2015.900
10.300, 10.291, 7.997, 9.917, 2081.600, 2017.000
10.310, 10.299, 7.997, 9.923, 2082.800, 2018.800
10.320, 10.312, 7.997, 9.938, 2085.400, 2020.400
10.330, 10.321, 7.997, 9.948, 2088.900, 2025.300
10.340, 10.332, 7.997, 9.956, 2091.300, 2026.700
10.350, 10.341, 7.997, 9.966, 2093.000, 2028.500
10.360, 10.348, 7.997, 9.976, 2094.000, 2028.800
10.370, 10.361, 7.997, 9.995, 2095.600, 2031.200
10.380, 10.370, 7.997, 10.000, 2096.300, 2032.600
10.390, 10.381, 7.997, 10.010, 2100.400, 2036.000
10.400, 10.389, 7.997, 10.017, 2103.500, 2039.600
10.410, 10.403, 7.997, 10.040, 2105.200, 2041.100
10.420, 10.403, 7.997, 10.037, 2106.000, 2041.500
10.430, 10.419, 7.997, 10.058, 2107.700, 2042.900
10.440, 10.430, 7.997, 10.067, 2109.400, 2045.300
10.450, 10.439, 7.997, 10.073, 2111.100, 2047.100
10.460, 10.452, 7.997, 10.092, 2115.600, 2052.300
10.470, 10.460, 7.997, 10.098, 2118.300, 2053.000
10.480, 10.472, 7.997, 10.108, 2119.700, 2053.900
10.490, 10.480, 7.997, 10.120, 2120.600, 2056.600
10.500, 10.488, 7.997, 10.131, 2121.200, 2062.500
10.510, 10.502, 7.997, 10.144, 2123.800, 2063.500
10.520, 10.510, 7.997, 10.148, 2127.700, 2065.700
10.530, 10.522, 7.997, 10.162, 2130.500, 2066.400
10.540, 10.529, 7.997, 10.170, 2131.800, 2067.400
10.550, 10.538, 7.997, 10.173, 2132.900, 2068.000
10.560, 10.552, 7.997, 10.183, 2135.300, 2070.700
10.570, 10.559, 7.997, 10.195, 2136.600, 2071.200
10.580, 10.572, 7.997, 10.212, 2139.600, 2076.400
10.590, 10.579, 7.997, 10.214, 2142.300, 2078.600
10.600, 10.592, 7.997, 10.226, 2144.500, 2079.500
10.610, 10.601, 7.997, 10.235, 2145.600, 2081.300
10.620, 10.609, 7.997, 10.241, 2146.600, 2081.300
10.630, 10.621, 7.997, 10.252, 2147.900, 2083.700
10.640, 10.628, 7.997, 10.256, 2149.500, 2085.900
10.650, 10.643, 7.997, 10.271, 2155.200, 2091.500
10.660, 10.651, 7.997, 10.283, 2156.900, 2092.700
10.670, 10.662, 7.997, 10.292, 2157.400, 2093.700
10.680, 10.671, 7.997, 10.296, 2159.200, 2094.700
10.690, 10.679, 7.997, 10.308, 2161.100, 2096.000
10.700, 10.692, 7.997, 10.320, 2162.000, 2100.100
10.710, 10.701, 7.997, 10.329, 2166.400, 2103.400
10.720, 10.712, 7.997, 10.345, 2169.300, 2104.700
10.730, 10.720, 7.997, 10.354, 2170.600, 2106.100
10.740, 10.734, 7.997, 10.370, 2172.200, 2107.500
10.750, 10.742, 7.997, 10.377, 2173.800, 2110.700
10.760, 10.750, 7.997, 10.385, 2174.600, 2112.300
10.770, 10.761, 7.997, 10.395, 2178.600, 2115.900
10.780, 10.771, 7.997, 10.406, 2181.300, 2116.800
10.790, 10.784, 7.997, 10.414, 2183.700, 2119.200
10.800, 10.791, 7.997, 10.428, 2184.700, 2120.100
10.810, 10.800, 7.997, 10.435, 2185.500, 2121.100
10.820, 10.811, 7.997, 10.452, 2188.200, 2123.000
10.830, 10.820, 7.997, 10.457, 2190.100, 2126.500
10.840, 10.834, 7.997, 10.473, 2194.400, 2129.900
10.850, 10.841, 7.997, 10.480, 2194.900, 2131.600
10.860, 10.853, 7.997, 10.491, 2197.200, 2132.900
10.870, 10.861, 7.997, 10.496, 2198.100, 2133.400
10.880, 10.870, 7.997, 10.501, 2199.600, 2135.100
10.890, 10.883, 7.997, 10.522, 2202.600, 2139.500
10.900, 10.891, 7.997, 10.527, 2206.300, 2142.500
10.910, 10.902, 7.997, 10.543, 2208.000, 2144.000
10.920, 10.902, 7.997, 10.542, 2207.900, 2144.500
10.930, 10.923, 7.997, 10.559, 2211.500, 2146.500
10.940, 10.923, 7.997, 10.557, 2211.900, 2146.500
10.950, 10.940, 7.997, 10.571, 2213.900, 2149.600
10.960, 10.951, 7.997, 10.584, 2216.800, 2154.600
10.970, 10.959, 7.997, 10.592, 2220.500, 2155.500
10.980, 10.973, 7.997, 10.608, 2222.400, 2157.100
10.990, 10.981, 7.997, 10.617, 2223.400, 2158.200
11.000, 10.989, 7.997, 10.623, 2224.200, 2158.900
11.010, 11.001, 7.997, 10.639, 2225.700, 2162.000
11.020, 11.009, 7.997, 10.649, 2229.000, 2163.700
11.030, 11.022, 7.997, 10.666, 2232.600, 2168.200
11.040, 11.032, 7.997, 10.674, 2234.000, 2170.300
11.050, 11.042, 7.997, 10.686, 2236.200, 2171.000
11.060, 11.051, 7.997, 10.694, 2237.200, 2171.500
11.070, 11.059, 7.997, 10.703, 2239.500, 2173.800
11.080, 11.072, 7.997, 10.715, 2241.700, 2178.500
11.090, 11.081, 7.997, 10.723, 2244.200, 2181.600
11.100, 11.092, 7.997, 10.734, 2246.700, 2182.200
11.110, 11.101, 7.997, 10.743, 2248.700, 2183.000
11.120, 11.114, 7.997, 10.757, 2249.500, 2184.800
11.130, 11.122, 7.997, 10.764, 2250.400, 2186.300
11.140, 11.131, 7.997, 10.773, 2252.700, 2189.300
11.150, 11.141, 7.997, 10.787, 2257.500, 2194.200
11.160, 11.150, 7.997, 10.797, 2259.800, 2194.700
11.170, 11.163, 7.997, 10.805, 2261.500, 2196.300
11.180, 11.170, 7.997, 10.814, 2261.900, 2196.800
11.190, 11.179, 7.997, 10.822, 2263.400, 2198.500
11.200, 11.190, 7.997, 10.832, 2265.400, 2200.100
11.210, 11.198, 7.997, 10.839, 2267.100, 2204.400
11.220, 11.212, 7.997, 10.858, 2272.300, 2207.600
11.230, 11.219, 7.997, 10.862, 2273.600, 2208.700
11.240, 11.232, 7.997, 10.875, 2274.400, 2210.300
11.250, 11.239, 7.997, 10.877, 2276.000, 2212.500
11.260, 11.248, 7.997, 10.884, 2277.300, 2213.900
11.270, 11.261, 7.997, 10.897, 2282.900, 2217.500
11.280, 11.269, 7.997, 10.905, 2284.600, 2219.000
11.290, 11.281, 7.997, 10.915, 2285.800, 2221.300
11.300, 11.289, 7.997, 10.925, 2286.800, 2222.200
11.310, 11.303, 7.997, 10.940, 2290.000, 2223.200
11.320, 11.311, 7.997, 10.949, 2291.200, 2224.900
11.330, 11.319, 7.997, 10.959, 2292.500, 2227.200
11.340, 11.331, 7.997, 10.968, 2295.300, 2232.400
11.350, 11.339, 7.997, 10.981, 2297.300, 2233.300
11.360, 11.352, 7.997, 10.994, 2299.600, 2235.000
11.370, 11.361, 7.997, 11.005, 2300.400, 2235.900
11.380, 11.372, 7.997, 11.019, 2302.400, 2237.600
11.390, 11.380, 7.997, 11.025, 2303.900, 2239.400
11.400, 11.388, 7.997, 11.033, 2308.600, 2243.000
11.410, 11.402, 7.997, 11.044, 2311.000, 2246.000
11.420, 11.410, 7.997, 11.052, 2312.400, 2247.500
11.430, 11.421, 7.997, 11.065, 2314.000, 2248.600
11.440, 11.429, 7.997, 11.073, 2315.500, 2249.400
11.450, 11.437, 7.997, 11.079, 2316.300, 2251.200
11.460, 11.450, 7.997, 11.096, 2318.600, 2255.700
11.470, 11.459, 7.997, 11.106, 2323.000, 2258.900
11.480, 11.470, 7.997, 11.115, 2325.000, 2259.700
11.490, 11.479, 7.997, 11.123, 2326.300, 2261.700
11.500, 11.492, 7.997, 11.137, 2327.600, 2262.300
11.510, 11.500, 7.997, 11.143, 2328.300, 2263.800
11.520, 11.509, 7.997, 11.150, 2331.200, 2266.000
11.530, 11.519, 7.997, 11.167, 2335.200, 2267.600
11.540, 11.528, 7.997, 11.173, 2336.800, 2269.800
11.550, 11.542, 7.997, 11.187, 2339.300, 2272.900
11.560, 11.549, 7.997, 11.194, 2340.500, 2274.100
11.570, 11.562, 7.997, 11.207, 2342.800, 2277.000
11.580, 11.570, 7.997, 11.214, 2344.400, 2279.800
11.590, 11.578, 7.997, 11.220, 2346.500, 2282.900
11.600, 11.592, 7.997, 11.234, 2349.200, 2285.300
11.610, 11.599, 7.997, 11.239, 2351.100, 2287.000
11.620, 11.611, 7.997, 11.253, 2352.500, 2287.000
11.630, 11.619, 7.997, 11.264, 2353.000, 2288.400
11.640, 11.628, 7.997, 11.273, 2354.700, 2290.400
11.650, 11.641, 7.997, 11.286, 2360.000, 2294.900
11.660, 11.649, 7.997, 11.292, 2361.200, 2297.400
11.670, 11.661, 7.997, 11.307, 2363.900, 2299.200
11.680, 11.669, 7.997, 11.313, 2364.800, 2299.900
11.690, 11.682, 7.997, 11.326, 2366.000, 2300.700
11.700, 11.692, 7.997, 11.342, 2367.700, 2303.500
11.710, 11.699, 7.997, 11.349, 2369.400, 2306.700
11.720, 11.711, 7.997, 11.360, 2372.800, 2310.500
11.730, 11.719, 7.997, 11.369, 2375.700, 2311.300
11.740, 11.732, 7.997, 11.379, 2377.800, 2313.800
11.750, 11.741, 7.997, 11.386, 2378.500, 2316.000
11.760, 11.752, 7.997, 11.398, 2380.100, 2316.300
11.770, 11.761, 7.997, 11.407, 2383.800, 2319.500
11.780, 11.769, 7.997, 11.416, 2385.500, 2320.900
11.790, 11.782, 7.997, 11.430, 2388.900, 2324.100
11.800, 11.791, 7.997, 11.435, 2390.600, 2324.900
11.810, 11.801, 7.997, 11.447, 2393.100, 2326.200
11.820, 11.801, 7.997, 11.449, 2392.700, 2326.300
11.830, 11.818, 7.997, 11.460, 2394.600, 2329.400
11.840, 11.832, 7.997, 11.472, 2398.400, 2334.500
11.850, 11.840, 7.997, 11.487, 2400.800, 2336.200
11.860, 11.851, 7.997, 11.494, 2402.600, 2338.100
11.870, 11.860, 7.997, 11.509, 2403.300, 2339.000
11.880, 11.873, 7.997, 11.518, 2405.300, 2340.600
11.890, 11.881, 7.997, 11.523, 2407.200, 2342.100
11.900, 11.890, 7.997, 11.533, 2411.200, 2346.000
11.910, 11.901, 7.997, 11.539, 2413.100, 2348.400
11.920, 11.910, 7.997, 11.550, 2415.000, 2350.600
11.930, 11.923, 7.997, 11.569, 2416.700, 2351.600
11.940, 11.931, 7.997, 11.574, 2418.300, 2352.300
11.950, 11.943, 7.997, 11.587, 2419.600, 2355.200
11.960, 11.950, 7.997, 11.596, 2420.400, 2357.700
11.970, 11.959, 7.997, 11.604, 2423.700, 2361.200
11.980, 11.972, 7.997, 11.617, 2427.700, 2363.300
11.990, 11.980, 7.997, 11.627, 2429.100, 2363.500
12.000, 11.992, 7.997, 11.641, 2430.300, 2365.200
12.010, 11.999, 7.997, 11.647, 2431.700, 2366.500
12.020, 12.013, 7.997, 11.660, 2434.200, 2369.100
12.030, 12.022, 7.997, 11.672, 2438.300, 2371.100
12.040, 12.030, 7.997, 11.677, 2439.900, 2372.400
12.050, 12.041, 7.997, 11.688, 2441.700, 2376.300
12.060, 12.049, 7.997, 11.696, 2442.900, 2377.800
12.070, 12.062, 7.997, 11.706, 2446.200, 2379.500
12.080, 12.071, 7.997, 11.719, 2446.400, 2382.000
